,price,Commune,rank_city_pr,house_area,number_of_rooms,terrace,terrace_area,fully_equipped_kitchen,open_fire,SB_as new,SB_just renovated,SB_good,SB_to be done up,SB_to renovate,SB_to restore
307,85000,BREDENE,114.0,45.0,1,1,,1,0,1,0,0,0,0,0
308,89000,KOKSIJDE,324.0,30.0,0,0,0.0,1,0,0,0,1,0,0,0
309,90000,DE PANNE,118.0,41.0,2,0,0.0,1,0,0,0,0,1,0,0
310,95000,HUY,86.0,41.0,0,1,6.0,1,0,0,0,1,0,0,0
311,99000,NIEUWPOORT,364.0,20.0,0,1,,0,0,0,0,0,0,1,0
312,95000,MONS,40.0,72.0,2,1,,1,0,0,0,0,1,0,0
313,95000,ANDERLECHT,283.0,38.0,0,1,10.0,1,0,0,1,0,0,0,0
314,65000,KOKSIJDE,324.0,45.0,1,0,0.0,1,0,0,0,1,0,0,0
315,67500,DE PANNE,118.0,32.0,1,0,0.0,0,0,0,0,1,0,0,0
316,85000,DISON,21.0,92.0,2,0,0.0,1,0,1,0,0,0,0,0
317,89000,VIELSALM,85.0,111.0,3,0,0.0,1,0,0,0,1,0,0,0
318,89000,OOSTENDE,167.0,30.0,1,1,,1,0,1,0,0,0,0,0
319,58000,MARCHE-EN-FAMENNE,87.0,29.0,1,0,0.0,1,0,0,0,0,1,0,0
320,60000,CHARLEROI,19.0,50.0,1,1,4.0,0,0,0,0,0,0,0,0
321,92000,ANDERLECHT,283.0,45.0,0,1,11.0,1,0,0,1,0,0,0,0
322,99000,BRUGGE,468.0,23.0,1,0,0.0,1,0,1,0,0,0,0,0
323,99900,BLANKENBERGE,153.0,48.0,1,1,,0,0,0,0,0,0,0,0
324,94500,ANDERLECHT,283.0,55.0,1,0,0.0,1,0,0,0,0,0,0,0
325,85000,ANTWERPEN,335.0,45.0,0,1,,1,0,0,0,0,1,0,0
326,85000,LIÈGE,84.0,36.0,1,1,,1,0,0,0,1,0,0,0
327,79000,OOSTENDE,167.0,30.0,0,1,6.0,1,0,0,0,1,0,0,0
328,88000,LIÈGE,84.0,49.0,1,0,0.0,1,0,1,0,0,0,0,0
329,100000,BRUGGE,468.0,17.0,1,0,0.0,1,0,1,0,0,0,0,0
330,99000,PÉRUWELZ,57.0,48.0,1,1,,1,0,1,0,0,0,0,0
331,89000,DE PANNE,118.0,32.0,0,1,,1,0,0,0,0,1,0,0
332,89000,DE PANNE,118.0,50.0,1,0,0.0,1,0,0,0,1,0,0,0
333,80000,BREDENE,114.0,45.0,1,1,,1,0,1,0,0,0,0,0
334,64000,DURBUY,194.0,45.0,1,1,6.0,0,0,0,1,0,0,0,0
335,82500,BLANKENBERGE,153.0,44.0,1,0,0.0,0,0,0,0,0,0,0,0
336,85000,TOURNAI,282.0,50.0,1,1,20.0,1,0,0,0,1,0,0,0
337,87000,DE PANNE,118.0,38.0,1,0,0.0,0,0,0,0,1,0,0,0
338,95000,KOKSIJDE,324.0,28.0,0,0,0.0,1,0,0,0,1,0,0,0
339,99000,CHARLEROI,19.0,88.0,2,0,0.0,1,0,0,1,0,0,0,0
340,75000,OOSTENDE,167.0,40.0,1,0,0.0,0,0,0,0,1,0,0,0
341,89000,FLEURUS,35.0,120.0,2,0,0.0,0,0,0,0,0,1,0,0
342,99900,BREDENE,114.0,71.0,2,0,0.0,1,0,0,0,0,1,0,0
343,79000,MIDDELKERKE,72.0,24.0,0,0,0.0,1,0,0,0,0,0,1,0
344,85000,RAEREN,313.0,62.0,1,1,,1,0,0,0,0,1,0,0
345,89000,LIÈGE,84.0,70.0,2,0,0.0,1,0,0,0,1,0,0,0
346,89000,VERVIERS,73.0,51.0,1,1,,0,0,0,0,1,0,0,0
347,70000,CHARLEROI,19.0,70.0,2,1,,0,0,0,0,1,0,0,0
348,69000,LIÈGE,84.0,30.0,1,0,0.0,1,0,0,0,1,0,0,0
349,90000,MONS,40.0,50.0,1,0,0.0,0,0,0,0,1,0,0,0
350,89000,DE HAAN,258.0,70.0,2,0,0.0,1,0,0,0,1,0,0,0
351,94500,ANTWERPEN,335.0,18.0,1,1,2.0,1,0,1,0,0,0,0,0
352,99500,LA CALAMINE,91.0,100.0,2,0,0.0,0,0,0,0,1,0,0,0
353,99000,CHARLEROI,19.0,150.0,2,0,0.0,0,0,1,0,0,0,0,0
354,64840,DE PANNE,118.0,33.0,1,0,0.0,1,0,0,0,1,0,0,0
355,69000,LIÈGE,84.0,34.0,0,1,,1,0,0,0,0,1,0,0
356,75000,CHARLEROI,19.0,90.0,2,0,0.0,0,0,1,0,0,0,0,0
357,80000,MIDDELKERKE,72.0,33.0,0,0,0.0,0,0,1,0,0,0,0,0
358,85000,OOSTENDE,167.0,55.0,1,0,0.0,1,0,0,0,0,0,0,0
359,90000,OUDENAARDE,269.0,40.0,0,0,0.0,0,0,0,0,1,0,0,0
360,98000,ANTWERPEN,335.0,18.0,1,1,40.0,0,0,0,0,0,0,0,0
361,100000,BLANKENBERGE,153.0,60.0,2,1,,1,0,0,0,1,0,0,0
362,89000,OOSTENDE,167.0,40.0,1,0,0.0,0,0,0,0,1,0,0,0
363,89000,OOSTENDE,167.0,40.0,0,0,0.0,1,0,1,0,0,0,0,0
364,89000,MIDDELKERKE,72.0,32.0,1,1,2.0,0,0,0,0,0,0,1,0
365,95000,DE HAAN,258.0,70.0,2,1,,1,0,0,1,0,0,0,0
366,99500,KOKSIJDE,324.0,40.0,1,0,0.0,0,0,0,0,0,1,0,0
367,75000,CHARLEROI,19.0,45.0,1,1,,0,0,0,0,1,0,0,0
368,80000,VERVIERS,73.0,68.0,2,0,0.0,1,0,1,0,0,0,0,0
369,95000,DE PANNE,118.0,55.0,1,1,8.0,1,0,0,0,0,1,0,0
370,99000,VERVIERS,73.0,85.0,2,0,0.0,0,0,1,0,0,0,0,0
371,99000,KORTRIJK,353.0,22.0,1,1,,1,0,1,0,0,0,0,0
372,99000,DE PANNE,118.0,76.0,1,0,0.0,1,0,0,0,1,0,0,0
373,100000,DE PANNE,118.0,48.0,1,0,0.0,0,0,0,0,1,0,0,0
374,80000,COLFONTAINE,5.0,57.0,1,1,,1,0,0,1,0,0,0,0
375,85000,DE PANNE,118.0,32.0,0,1,,0,0,0,0,1,0,0,0
376,89000,NIEUWPOORT,364.0,25.0,0,1,,1,0,0,0,1,0,0,0
377,95000,KOKSIJDE,324.0,24.0,0,0,0.0,0,0,1,0,0,0,0,0
378,100000,MONS,40.0,60.0,2,0,0.0,1,0,0,0,1,0,0,0
379,95000,BLANKENBERGE,153.0,40.0,1,0,0.0,0,0,0,0,0,0,1,0
380,99000,OOSTENDE,167.0,30.0,0,0,0.0,1,0,0,0,1,0,0,0
381,55000,VIELSALM,85.0,42.0,1,0,0.0,1,0,0,0,1,0,0,0
382,58000,HOTTON,51.0,52.0,1,0,0.0,1,0,0,0,0,1,0,0
383,58000,HOTTON,51.0,52.0,1,0,0.0,1,0,0,0,0,1,0,0
384,90000,NAMUR,259.0,45.0,1,1,,1,0,0,0,0,0,1,0
385,90000,SOIGNIES,67.0,82.0,2,1,3.0,1,0,0,0,0,1,0,0
386,99900,BLANKENBERGE,153.0,51.0,0,0,0.0,1,0,1,0,0,0,0,0
387,100000,PÉRUWELZ,57.0,95.0,2,0,0.0,1,0,0,0,1,0,0,0
388,69000,KOKSIJDE,324.0,25.0,0,0,0.0,0,0,0,0,0,1,0,0
389,74000,MIDDELKERKE,72.0,34.0,0,0,0.0,1,0,0,1,0,0,0,0
390,75000,KOKSIJDE,324.0,35.0,0,0,0.0,0,0,0,0,0,0,1,0
391,94000,ANDERLECHT,283.0,35.0,0,0,0.0,1,0,0,0,0,1,0,0
392,99000,KOKSIJDE,324.0,38.0,0,0,0.0,0,0,1,0,0,0,0,0
393,90000,NAMUR,259.0,30.0,1,0,0.0,1,0,0,0,1,0,0,0
394,75000,CHARLEROI,19.0,76.0,2,0,0.0,1,0,0,0,0,1,0,0
395,89000,MIDDELKERKE,72.0,40.0,0,0,0.0,0,0,0,0,1,0,0,0
396,94000,OOSTENDE,167.0,35.0,0,1,,0,0,0,0,1,0,0,0
397,57000,DE HAAN,258.0,35.0,1,0,0.0,1,0,0,0,1,0,0,0
398,99000,MAASEIK,426.0,56.0,1,0,0.0,1,0,0,0,1,0,0,0
399,89000,SCHAERBEEK,404.0,39.0,0,0,0.0,1,0,0,1,0,0,0,0
400,72000,KOKSIJDE,324.0,26.0,0,0,0.0,0,0,0,0,0,0,0,0
401,79000,MARCHE-EN-FAMENNE,87.0,31.0,1,0,0.0,0,0,0,1,0,0,0,0
402,89000,CHARLEROI,19.0,75.0,2,0,0.0,1,0,0,0,1,0,0,0
403,99000,OVERIJSE,571.0,41.0,1,0,0.0,1,0,0,0,0,0,0,0
404,85000,DISON,21.0,91.0,2,0,0.0,1,0,1,0,0,0,0,0
405,85000,KOKSIJDE,324.0,45.0,0,0,0.0,1,0,1,0,0,0,0,0
406,99000,CHARLEROI,19.0,95.0,2,1,6.0,1,0,0,0,0,1,0,0
407,55000,BLANKENBERGE,153.0,45.0,0,0,0.0,0,0,0,0,0,0,0,0
408,68000,MIDDELKERKE,72.0,21.0,0,1,3.0,0,0,0,0,0,1,0,0
409,89000,PEPINSTER,69.0,59.0,1,0,0.0,0,0,1,0,0,0,0,0
410,60000,DINANT,138.0,28.0,0,0,0.0,1,0,0,0,1,0,0,0
411,82100,BLANKENBERGE,153.0,40.0,0,0,0.0,1,0,1,0,0,0,0,0
412,84000,DE HAAN,258.0,28.0,0,1,2.0,0,0,0,0,1,0,0,0
413,99000,LEUVEN,466.0,19.0,1,0,0.0,1,0,0,0,1,0,0,0
414,84000,ANDERLECHT,283.0,35.0,0,1,,1,0,0,0,0,0,1,0
415,99000,BLANKENBERGE,153.0,38.0,0,0,0.0,0,0,0,0,0,1,0,0
416,89000,MANAGE,49.0,80.0,2,0,0.0,0,0,0,0,0,0,0,0
417,92000,KOKSIJDE,324.0,49.0,1,0,0.0,1,0,0,0,1,0,0,0
418,75000,MANAGE,49.0,110.0,1,1,11.0,1,0,0,0,0,0,1,0
419,85000,OUDENAARDE,269.0,112.0,2,0,0.0,1,0,0,0,0,1,0,0
420,95000,ANTWERPEN,335.0,50.0,1,1,1.0,0,0,0,0,0,1,0,0
421,99000,KOKSIJDE,324.0,40.0,0,0,0.0,1,0,0,1,0,0,0,0
422,99999,NIEUWPOORT,364.0,22.0,0,1,,1,0,1,0,0,0,0,0
423,89000,MIDDELKERKE,72.0,38.0,0,0,0.0,0,0,0,0,0,0,0,0
424,75000,LIÈGE,84.0,34.0,1,0,0.0,1,0,0,0,1,0,0,0
425,79000,SAMBREVILLE,83.0,90.0,1,0,0.0,0,0,0,0,1,0,0,0
426,79000,MIDDELKERKE,72.0,33.0,0,1,,0,0,0,0,0,0,0,0
427,80000,BLANKENBERGE,153.0,30.0,1,1,6.0,1,0,0,0,1,0,0,0
428,90000,LIÈGE,84.0,40.0,0,0,0.0,0,0,0,0,1,0,0,0
429,90000,BRUGGE,468.0,36.0,0,0,0.0,0,0,0,0,1,0,0,0
430,100000,LIÈGE,84.0,70.0,1,0,0.0,0,0,0,0,0,0,1,0
431,60000,TOURNAI,282.0,21.0,2,0,0.0,0,0,0,0,1,0,0,0
432,95000,ROESELARE,250.0,60.0,1,1,15.0,0,0,0,0,0,0,0,0
433,99000,MECHELEN,479.0,14.0,1,0,0.0,0,0,0,0,0,0,0,0
434,99000,CHARLEROI,19.0,80.0,2,0,0.0,1,0,0,0,0,0,0,0
435,98000,MIDDELKERKE,72.0,35.0,0,0,0.0,0,0,1,0,0,0,0,0
436,72000,MIDDELKERKE,72.0,29.0,0,1,6.0,1,0,0,0,1,0,0,0
437,85000,CHARLEROI,19.0,78.0,2,0,0.0,0,0,0,0,0,0,0,0
438,97000,BRUXELLES,494.0,40.0,1,1,,1,0,0,0,0,1,0,0
439,70000,CHARLEROI,19.0,75.0,2,1,10.0,1,0,0,0,0,0,0,0
440,89000,ANTWERPEN,335.0,25.0,1,1,3.0,0,0,0,0,1,0,0,0
441,95000,BLANKENBERGE,153.0,34.0,0,1,26.0,1,0,0,0,1,0,0,0
442,95500,NIEUWPOORT,364.0,27.0,0,1,,1,0,1,0,0,0,0,0
443,98000,CHARLEROI,19.0,100.0,2,1,,1,0,0,0,1,0,0,0
444,99000,ANDERLUES,32.0,100.0,1,1,15.0,0,0,0,0,0,0,0,0
445,99000,OOSTENDE,167.0,38.0,0,1,2.0,0,0,1,0,0,0,0,0
446,95000,MIDDELKERKE,72.0,27.0,1,1,,0,0,1,0,0,0,0,0
447,70000,KOKSIJDE,324.0,29.0,0,0,0.0,0,0,0,0,0,0,0,0
448,84900,ANTWERPEN,335.0,30.0,0,1,1.0,0,0,0,0,1,0,0,0
449,95000,MONTIGNY-LE-TILLEUL,244.0,55.0,2,0,0.0,1,0,0,0,0,0,0,0
450,98000,ANTWERPEN,335.0,35.0,0,1,2.0,1,0,0,0,0,1,0,0
451,99900,SAINT-JOSSE-TEN-NOODE,271.0,45.0,1,0,0.0,1,0,1,0,0,0,0,0
452,100000,BLANKENBERGE,153.0,36.0,2,1,,0,0,0,0,0,0,0,0
453,75000,CHARLEROI,19.0,80.0,2,0,0.0,1,0,0,0,1,0,0,0
454,75000,CHÂTELET,25.0,65.0,1,0,0.0,0,0,1,0,0,0,0,0
455,89000,MIDDELKERKE,72.0,65.0,2,0,0.0,1,0,0,0,0,1,0,0
456,90000,OOSTENDE,167.0,40.0,0,1,2.0,1,0,0,0,1,0,0,0
457,99000,TONGEREN,201.0,45.0,1,0,0.0,1,0,0,0,0,1,0,0
458,69000,YVOIR,284.0,65.0,1,0,0.0,0,0,0,0,0,0,1,0
459,75000,YVOIR,284.0,65.0,1,0,0.0,0,0,0,0,0,0,1,0
460,75000,OOSTENDE,167.0,70.0,1,0,0.0,0,0,0,0,0,0,0,0
461,85000,TOURNAI,282.0,48.0,1,1,2.0,1,0,0,0,0,0,0,0
462,99000,ANTOING,7.0,60.0,2,1,,1,0,0,0,1,0,0,0
463,65000,ANTWERPEN,335.0,90.0,1,0,0.0,1,0,0,0,0,1,0,0
464,61500,VERVIERS,73.0,18.0,1,0,0.0,1,0,0,0,0,0,0,0
465,65000,GERAARDSBERGEN,211.0,80.0,2,0,0.0,0,0,0,0,1,0,0,0
466,98000,TOURNAI,282.0,33.0,0,0,0.0,0,0,0,0,0,0,0,0
467,85000,TOURNAI,282.0,40.0,1,0,0.0,0,0,0,0,1,0,0,0
468,69900,ANTWERPEN,335.0,25.0,1,1,,0,0,0,1,0,0,0,0
469,80000,BRAINE-LE-COMTE,61.0,55.0,1,1,8.0,1,0,0,0,0,0,0,0
470,95000,MONTIGNY-LE-TILLEUL,244.0,60.0,2,0,0.0,1,0,0,0,0,0,0,0
471,85000,OOSTENDE,167.0,38.0,0,0,0.0,0,0,0,0,0,0,0,0
472,75000,VIELSALM,85.0,90.0,3,0,0.0,0,0,0,0,0,0,0,0
473,99500,ANTWERPEN,335.0,40.0,1,1,,0,0,0,0,0,0,1,0
474,68000,BRUGGE,468.0,18.0,1,0,0.0,1,0,1,0,0,0,0,0
475,69900,BLANKENBERGE,153.0,30.0,1,1,4.0,0,0,0,0,0,0,0,0
476,70000,CHARLEROI,19.0,113.0,3,0,0.0,0,0,0,0,0,0,0,0
477,95000,BLANKENBERGE,153.0,60.0,1,0,0.0,1,0,0,0,1,0,0,0
478,99000,KOKSIJDE,324.0,32.0,1,1,,0,0,0,1,0,0,0,0
479,85000,ANTWERPEN,335.0,33.0,0,0,0.0,0,0,0,0,0,0,0,0
480,75000,KOKSIJDE,324.0,27.0,0,0,0.0,0,0,1,0,0,0,0,0
481,89000,LIÈGE,84.0,45.0,1,0,0.0,1,0,0,0,1,0,0,0
482,99000,GENT,496.0,36.0,1,0,0.0,0,0,0,0,0,0,0,0
483,79000,OOSTENDE,167.0,35.0,0,0,0.0,1,0,0,0,1,0,0,0
484,85000,OOSTENDE,167.0,53.0,1,0,0.0,1,0,0,0,1,0,0,0
485,99000,BLANKENBERGE,153.0,55.0,2,0,0.0,0,0,0,0,0,0,0,0
486,69000,HASSELT,411.0,21.0,0,0,0.0,1,0,0,0,0,0,1,0
487,75000,VERVIERS,73.0,125.0,3,0,0.0,0,0,0,0,0,0,0,0
488,89000,AALTER,320.0,32.0,1,0,0.0,0,0,0,0,1,0,0,0
489,75000,FLORENNES,77.0,116.0,2,0,0.0,1,0,0,0,0,0,0,0
490,95000,PROFONDEVILLE,302.0,176.0,0,0,0.0,0,0,0,0,0,0,1,0
491,89000,ANDERLECHT,283.0,35.0,0,0,0.0,1,0,0,0,0,0,0,0
492,97000,KNOKKE-HEIST,570.0,24.0,1,0,0.0,0,0,0,0,1,0,0,0
493,99000,MIDDELKERKE,72.0,35.0,1,0,0.0,0,0,0,0,0,0,0,0
494,92000,SINT-NIKLAAS,321.0,40.0,1,0,0.0,1,0,0,0,0,0,0,0
495,65000,VIELSALM,85.0,35.0,0,1,5.0,1,0,0,0,0,0,0,0
496,80000,LEUVEN,466.0,21.0,0,0,0.0,0,0,0,0,1,0,0,0
497,63500,OOSTENDE,167.0,26.0,0,0,0.0,0,0,0,0,0,0,0,0
498,127500,MONS,40.0,56.0,1,1,6.0,1,0,1,0,0,0,0,0
499,125000,CHARLEROI,19.0,120.0,3,0,0.0,1,0,0,0,1,0,0,0
500,145000,SCHAERBEEK,404.0,30.0,1,0,0.0,1,0,0,0,1,0,0,0
501,149000,SCHAERBEEK,404.0,28.0,1,1,2.0,1,0,0,0,1,0,0,0
502,150000,CHARLEROI,19.0,93.0,2,0,0.0,1,0,0,1,0,0,0,0
503,145000,SERAING,26.0,81.0,2,0,0.0,1,0,0,0,1,0,0,0
504,125000,LIÈGE,84.0,56.0,1,0,0.0,1,0,1,0,0,0,0,0
505,140000,NAMUR,259.0,50.0,1,1,11.0,1,0,0,0,1,0,0,0
506,137000,ANS,66.0,90.0,2,0,0.0,1,0,0,0,0,1,0,0
507,139000,KOEKELBERG,140.0,48.0,1,1,8.0,1,0,0,0,0,1,0,0
508,150000,MONS,40.0,82.0,2,1,8.0,1,0,1,0,0,0,0,0
509,137000,HERSTAL,94.0,94.0,2,1,4.0,1,0,0,0,0,0,0,0
510,150000,KOKSIJDE,324.0,75.0,2,0,0.0,1,0,0,0,1,0,0,0
511,145000,HUY,86.0,76.0,1,0,0.0,1,0,1,0,0,0,0,0
512,129000,CHARLEROI,19.0,120.0,3,0,0.0,1,0,0,0,1,0,0,0
513,115000,BERCHEM-SAINTE-AGATHE,367.0,37.0,0,1,68.0,1,0,0,0,0,0,1,0
514,120000,LIÈGE,84.0,56.0,1,0,0.0,1,0,1,0,0,0,0,0
515,125000,AALST,228.0,71.0,1,1,,1,0,0,0,0,1,0,0
516,132000,LIÈGE,84.0,60.0,1,1,3.0,0,0,0,0,0,1,0,0
517,107000,OOSTENDE,167.0,47.0,0,0,0.0,1,0,0,0,1,0,0,0
518,110000,LIÈGE,84.0,90.0,2,1,9.0,1,0,0,0,1,0,0,0
519,125000,ANTWERPEN,335.0,65.0,2,0,0.0,1,0,0,0,1,0,0,0
520,130000,LIÈGE,84.0,56.0,1,0,0.0,1,0,1,0,0,0,0,0
521,135000,PONT-À-CELLES,109.0,95.0,3,0,0.0,1,0,0,0,0,1,0,0
522,139000,KNOKKE-HEIST,570.0,31.0,0,0,0.0,1,0,1,0,0,0,0,0
523,139500,LIÈGE,84.0,71.0,2,0,0.0,1,0,1,0,0,0,0,0
524,140000,LIÈGE,84.0,71.0,2,0,0.0,1,0,1,0,0,0,0,0
525,144500,ANTWERPEN,335.0,90.0,2,1,3.0,1,0,0,0,0,1,0,0
526,145000,LIÈGE,84.0,71.0,2,0,0.0,1,0,1,0,0,0,0,0
527,150000,OLNE,265.0,75.0,2,0,0.0,1,0,0,0,1,0,0,0
528,119000,COURCELLES,41.0,70.0,1,1,35.0,1,0,0,0,1,0,0,0
529,142000,MONS,40.0,55.0,1,0,0.0,1,0,0,0,1,0,0,0
530,125000,COURT-SAINT-ETIENNE,382.0,50.0,1,1,15.0,1,0,0,0,0,1,0,0
531,125000,MIDDELKERKE,72.0,63.0,1,0,0.0,1,0,0,0,1,0,0,0
532,139000,OOSTENDE,167.0,40.0,1,0,0.0,1,0,0,0,1,0,0,0
533,139000,LEDEGEM,208.0,108.0,3,1,,1,0,0,0,1,0,0,0
534,135000,MIDDELKERKE,72.0,33.0,1,0,0.0,1,0,0,0,1,0,0,0
535,129000,BRUXELLES,494.0,45.0,0,0,0.0,0,0,0,0,0,1,0,0
536,120000,DOUR,1.0,90.0,2,0,0.0,1,0,0,0,1,0,0,0
537,115000,LANDEN,74.0,64.0,1,1,7.0,0,0,0,0,0,1,0,0
538,127500,KOKSIJDE,324.0,39.0,0,0,0.0,0,0,0,1,0,0,0,0
539,132500,RENAIX,137.0,78.0,1,0,0.0,1,0,0,1,0,0,0,0
540,135000,MIDDELKERKE,72.0,73.0,2,0,0.0,1,0,0,0,1,0,0,0
541,140000,RENAIX,137.0,76.0,2,1,14.0,1,0,0,0,0,1,0,0
542,149000,LIÈGE,84.0,70.0,1,1,6.0,0,0,1,0,0,0,0,0
543,119000,MOLENBEEK-SAINT-JEAN,239.0,56.0,1,1,2.0,1,0,0,0,1,0,0,0
544,129000,OOSTENDE,167.0,61.0,1,0,0.0,1,0,1,0,0,0,0,0
545,110000,LEUVEN,466.0,22.0,1,0,0.0,0,0,0,0,0,0,0,0
546,140000,MORLANWELZ,34.0,80.0,2,1,3.0,1,0,1,0,0,0,0,0
547,120000,SCHAERBEEK,404.0,46.0,0,0,0.0,1,0,1,0,0,0,0,0
548,145000,OOSTENDE,167.0,50.0,1,1,8.0,1,0,0,0,1,0,0,0
549,119000,BREDENE,114.0,40.0,1,1,4.0,1,0,0,0,1,0,0,0
550,139000,FLEURUS,35.0,83.0,2,0,0.0,1,0,1,0,0,0,0,0
551,109000,OOSTENDE,167.0,76.0,1,0,0.0,1,0,0,0,0,0,1,0
552,115000,OOSTENDE,167.0,68.0,2,1,,1,0,0,0,1,0,0,0
553,119000,NAMUR,259.0,36.0,1,0,0.0,1,0,0,0,1,0,0,0
554,130000,UCCLE,549.0,42.0,1,1,22.0,1,0,1,0,0,0,0,0
555,135000,OOSTENDE,167.0,63.0,1,0,0.0,1,0,0,0,1,0,0,0
556,149000,GANSHOREN,210.0,56.0,1,0,0.0,1,0,0,0,0,0,1,0
557,107000,MIDDELKERKE,72.0,32.0,0,0,0.0,1,0,0,0,0,0,0,0
558,149000,SOIGNIES,67.0,75.0,2,0,0.0,1,0,0,0,1,0,0,0
559,135000,BREDENE,114.0,45.0,1,1,,1,0,0,0,0,1,0,0
560,149500,SCHERPENHEUVEL-ZICHEM,195.0,34.0,1,0,0.0,0,0,0,1,0,0,0,0
561,149500,SCHERPENHEUVEL-ZICHEM,195.0,38.0,1,0,0.0,0,0,0,1,0,0,0,0
562,119000,DE PANNE,118.0,48.0,1,1,4.0,1,0,0,0,1,0,0,0
563,145000,TROOZ,46.0,81.0,2,1,7.0,1,0,1,0,0,0,0,0
564,150000,IXELLES,564.0,45.0,0,0,0.0,1,0,0,0,0,1,0,0
565,135000,ANTWERPEN,335.0,71.0,2,1,6.0,1,0,0,0,1,0,0,0
566,139000,JURBISE,333.0,61.0,1,1,7.0,1,0,1,0,0,0,0,0
567,135000,FOREST,473.0,40.0,1,0,0.0,1,0,0,0,1,0,0,0
568,149000,MONS,40.0,65.0,1,1,18.0,1,0,1,0,0,0,0,0
569,140000,ANDERLECHT,283.0,49.0,0,1,5.0,1,0,0,0,1,0,0,0
570,109000,VERVIERS,73.0,70.0,1,0,0.0,1,0,0,0,1,0,0,0
571,110000,CHARLEROI,19.0,120.0,2,1,12.0,1,0,0,0,0,1,0,0
572,115000,MIDDELKERKE,72.0,50.0,1,0,0.0,1,0,0,0,1,0,0,0
573,125000,SERAING,26.0,70.0,2,1,15.0,1,0,0,0,0,1,0,0
574,128000,AVELGEM,106.0,90.0,2,1,34.0,1,0,0,0,1,0,0,0
575,135000,LIÈGE,84.0,65.0,2,1,4.0,1,0,0,0,1,0,0,0
576,138000,VERVIERS,73.0,90.0,2,1,,1,0,1,0,0,0,0,0
577,139000,SERAING,26.0,96.0,2,1,,1,0,0,0,1,0,0,0
578,145000,KOKSIJDE,324.0,38.0,1,0,0.0,1,0,0,0,1,0,0,0
579,150000,CHARLEROI,19.0,85.0,2,1,7.0,1,0,0,0,1,0,0,0
580,125000,LEUVEN,466.0,20.0,0,0,0.0,1,0,0,0,1,0,0,0
581,139000,MONS,40.0,94.0,3,0,0.0,0,0,0,0,0,0,0,0
582,125000,BLANKENBERGE,153.0,60.0,2,1,2.0,1,0,0,0,0,1,0,0
583,149000,FLÉRON,98.0,90.0,3,1,7.0,1,0,0,0,1,0,0,0
584,125000,SERAING,26.0,114.0,2,1,,0,0,0,0,0,0,0,0
585,120000,BRUXELLES,494.0,42.0,1,0,0.0,0,0,0,0,1,0,0,0
586,145000,AUDERGHEM,545.0,33.0,0,1,3.0,1,0,1,0,0,0,0,0
587,139000,ANS,66.0,65.0,1,0,0.0,0,0,1,0,0,0,0,0
588,140000,DE HAAN,258.0,70.0,2,0,0.0,1,0,0,0,1,0,0,0
589,145000,HUY,86.0,103.0,3,0,0.0,1,0,0,1,0,0,0,0
590,110000,MONS,40.0,72.0,1,0,0.0,1,0,0,1,0,0,0,0
591,120000,MONS,40.0,70.0,1,1,50.0,1,0,0,1,0,0,0,0
592,124000,MIDDELKERKE,72.0,45.0,2,0,0.0,0,0,0,0,0,1,0,0
593,129000,KOKSIJDE,324.0,35.0,0,0,0.0,1,0,0,0,0,1,0,0
594,144000,VERVIERS,73.0,118.0,3,1,22.0,1,0,0,0,1,0,0,0
595,149000,BRUXELLES,494.0,32.0,1,0,0.0,1,0,0,0,0,0,0,0
596,150000,IXELLES,564.0,35.0,0,0,0.0,1,0,0,0,0,1,0,0
597,135000,LA LOUVIÈRE,37.0,126.0,2,0,0.0,1,0,0,0,1,0,0,0
598,125000,IZEGEM,227.0,64.0,1,0,0.0,0,0,0,0,0,0,0,0
599,125000,BRUXELLES,494.0,60.0,1,1,2.0,1,0,0,0,1,0,0,0
600,105000,WALCOURT,31.0,135.0,2,0,0.0,1,0,0,0,1,0,0,0
601,120000,OOSTENDE,167.0,32.0,0,1,6.0,0,0,0,0,1,0,0,0
602,149000,BLANKENBERGE,153.0,72.0,2,0,0.0,1,0,0,0,0,1,0,0
603,149900,OOSTENDE,167.0,55.0,2,1,4.0,1,0,0,0,0,0,0,0
604,138000,BRUXELLES,494.0,30.0,0,0,0.0,1,0,1,0,0,0,0,0
605,109500,SAINT-GHISLAIN,36.0,56.0,1,0,0.0,0,0,0,0,1,0,0,0
606,125000,BRAINE-LE-COMTE,61.0,55.0,1,0,0.0,1,0,1,0,0,0,0,0
607,125000,BRUGGE,468.0,20.0,1,0,0.0,1,0,1,0,0,0,0,0
608,134000,TURNHOUT,278.0,65.0,2,1,,1,0,0,0,1,0,0,0
609,135000,SAINT-GILLES,551.0,23.0,0,1,20.0,1,0,0,0,0,1,0,0
610,139800,IZEGEM,227.0,53.0,1,0,0.0,1,0,1,0,0,0,0,0
611,120000,UCCLE,549.0,40.0,1,1,11.0,1,0,1,0,0,0,0,0
612,139000,KOKSIJDE,324.0,35.0,1,0,0.0,1,0,1,0,0,0,0,0
613,105000,KOKSIJDE,324.0,30.0,1,0,0.0,1,0,0,0,0,1,0,0
614,110000,LIÈGE,84.0,70.0,2,0,0.0,1,0,0,0,0,0,1,0
615,115000,MIDDELKERKE,72.0,40.0,1,1,,0,0,0,0,0,0,0,0
616,115000,KOKSIJDE,324.0,44.0,0,1,20.0,1,0,0,0,1,0,0,0
